payment_id,PaymentID,order_id,OrderID,customer_id,CustomerID,payment_date,PaymentDate,amount,Amount_USD,currency,Currency,payment_method,PaymentMethod,transaction_id,TransactionID,status,PaymentStatus,gateway,Gateway,card_last4,CardLast4,bank_name,BankName,refund_amount,RefundAmount,refund_date,RefundDate,is_fraud,IsFraud,fraud_score,FraudScore,processing_fee,ProcessingFee,net_amount,NetAmount,billing_country,BillingCountry,notes,tmp_pay
PAY00005293,PAY00005293,ORD0001985,ORD0001985,CUST000438,CUST000438,2023-11-24,2022-12-20,£13930.04,36396.6 USD,USD,USD,PayPal,PayPal,TXNES5SZ62EOOEC,TXN7876041283,Completed,Failed,Braintree,Square,7148,7212,HSBC,Wells Fargo,0,0,N/A,,false,false,0.6658,0.6658,$55.57,USD 5.77,USD 22919.6,€415.47,USA,DE,∑ special,
PAY00005294,PAY00005294,ORD0003642,ORD0003642,CUST000704,CUST000704,2023-12-10,2023-09-21,USD 17682.35,€34158.09,INR,GBP,crypto,Credit Card,TXNOF7LYB38DTE6,TXN0692944306,Completed,Pending,PayPal,PayPal,1381,4829,BofA,Wells Fargo,0,0,,,0,0,0.4618,NULL,$64.21,£76.05,"$5,824.39",41914.71,US,US,,
PAY00005295,PAY00005295,ORD0003845,ORD0003845,CUST000970,CUST000970,2022-03-09,,$23720.49,47720.76,NaN,USD,credit_card,Credit Card,TXN22HZL9YGPEOU,TXN7784163991,Completed,Pending,Stripe,Square,9573,2781,N/A,BofA,0,0,,null,False,False,0.4311,0.4311,USD 6.92,£9.0,5355.67,€5696.86,US,GB,Flagged,
PAY00005296,PAY00005296,ORD0001753,ORD0001753,CUST000109,CUST000109,2020-05-15,"June 24, 2021",31708.23,$1620.64,EUR,USD,PayPal,Credit Card,TXN0Y2IQ2OB2D1U,TXN3272231166,failed,Pending,PayPal,N/A,9670,9216,Barclays,Chase,0,0,NULL,,False,False,0.6405,0.6405,$50.70,25.72,TBD,€23432.59,U.S.A,FR,,
PAY00005297,PAY00005297,ORD9801246,ORD9801246,CUST000131,CUST000131,021123,300920,"$20,011.35","$22,322.77",INR,USD,paypal,ACH,TXN9K728KECUF32,TXN0155835999,NaN,Pending,Square,Square,****,3802,Citi,Wells Fargo,USD 34532.27,€35423.77,04/27/2022,2022-04-27,0,0,0.999,0.999,42.94,22.06,$42060.32,$2393.69,USA,FR,,
PAY00005298,PAY00005298,N/A,ORD0001197,CUST000004,CUST000004,180321,10/31/2023,"$40,946.13",44707.42,INR,EUR,credit_card,Credit Card,TXN5OD05KMNYLBP,N/A,FAILED,Refunded,STRIPE,Stripe,NaN,9302,BofA,Chase,0,0,,,No,No,0.2588,NaN,£22.03,65.61,$28882.26,,United States of America,DE,Manual review,
PAY00005299,PAY00005299,ORD0004812,ORD0004812,CUST001601,CUST001601,2023/08/22,120220,"$3,092.02","$12,122.11",USD,GBP,crypto,ACH,TXN1E0GIHM6N8UE,TXN5483587579,refunded,Completed,Square,Stripe,N/A,5936,HSBC,Chase,0,NaN,,,No,No,0.5002,0.5002,$86.74,$66.96,"$25,457.32",€20271.21,U.S.A,JP,,
PAY00005300,PAY00005300,ORD0001093,ORD0001093,CUST000139,CUST000139,"June 29, 2020",21-10-2023,NULL,21030.19,JPY,EUR,wire,Wire,TXNC6ZANC2X5IBB,TXN4549919343,FAILED,Failed,Adyen,PayPal,2664,9655,HSBC,BofA,0,0,,,No,No,0.9996,0.9996,$34.54,$21.62,15287.52 USD,49715.96,United States,GB,Manual review,
PAY00005301,PAY00005301,ORD0002204,ORD0002204,CUST000950,CUST000950,01/15/2022,07/22/2022,N/A,£28349.49,INR,GBP,paypal,ACH,,TXN4936687178,chargeback,Pending,stripe,Square,9806,9428,HSBC,Chase,0,NaN,,NaN,No,No,high,high,68.72,24.89 USD,"$13,571.55","$33,250.15",usa,JP,null,
PAY00005302,PAY00005302,ORD0000529,ORD0000529,CUST001291,CUST001291,300821,"March 23, 2020",23965.78,40589.15,INR,GBP,PayPal,Wire,TXN6UYGTG59W8ZM,TXN4768795799,Refunded,Refunded,N/A,PayPal,4999,2508,HSBC,Chase,0,0,,,false,false,0.7536,0.7536,50.4 USD,72.12,"$40,795.40",48381.15,United States of America,DE,Auto-processed,
PAY00005303,PAY00005303,ORD0003014,ORD0003014,CUST000170,CUST000170,NULL,N/A,"$10,373.95",USD 16000.03,$,USD,cash,ACH,TXNBK1IF20682HN,TXN9189376453,NULL,Pending,Braintree,Stripe,5166,6056,Wells Fargo,BofA,0,0,,,False,False,0.4141,0.4141,64.96,38.57,$6150.84,£37807.52,United States,GB,Flagged,
PAY00005304,PAY00005304,ORD0000853,ORD0000853,CUST000922,CUST000922,2022-12-21,NULL,,NULL,USD,null,credit_card,Wire,null,TXN3079951449,COMPLETED,Refunded,PayPal,Stripe,2862,5477,Citi,Chase,0,0,,,false,false,0.1231,0.1231,$21.13,67.88,35404.33,"$32,344.99",U.S.A,FR,Manual review,
PAY00005305,PAY00005305,ORD0001308,ORD0001308,CUST001877,CUST001877,24-04-2020,01-11-2023,20550.99,40194.23,INR,EUR,BTC,ACH,TXNB2I8PYT9ZMY2,TXN8578870210,N/A,Failed,stripe,Stripe,null,8961,N/A,Chase,0,0,N/A,,0,0,high,high,TBD,$9.88,10112.39 USD,NaN,U.S.A,,∑ special,
PAY00005306,PAY00005306,ORD0003443,ORD0003443,CUST001029,CUST001029,2021-02-08,2023-08-20,36995.82,9803.05 USD,$,USD,paypal,ACH,TXNKAH0PKJ2TK10,TXN5086173520,failed,Completed,Authorize.net,Stripe,4874,2875,Citi,BofA,,0,,,false,false,0.4235,0.4235,$59.52,NULL,42264.76,USD 47791.63,U.S.A,DE,∑ special,
PAY00005307,PAY00005307,ORD0002584,ORD0002584,CUST000764,CUST000764,NaN,28-10-2020,5607.59 USD,USD 46011.64,EUR,GBP,BTC,Wire,TXNG7OWF6UXR3N2,TXN2845609224,Completed,Completed,STRIPE,PayPal,3613,9634,HSBC,Wells Fargo,,0,,,false,false,0.8708,0.8708,81.43,,USD 30754.08,1102.96,usa,JP,Auto-processed,
PAY00005308,PAY00005308,ORD0002710,ORD0002710,CUST001538,CUST001538,2020-05-30,17-11-2020,9327.77,5267.48,$,USD,paypal,ACH,TXNJPMEM9YZ1PUO,TXN6042270907,Pending,Completed,PayPal,PayPal,2791,7555,N/A,BofA,0,0,,,NULL,false,0.0005,0.0005,$40.26,-85.44,20857.09,44994.81,U.S.A,IN,NaN,
PAY00005309,PAY00005309,ORD0004148,ORD0004148,CUST001524,CUST001524,2023/04/08,10/09/2021,£3509.08,48056.16,€,EUR,cash,Wire,TXN4UFX933DTI57,TXN7759087680,completed,Refunded,stripe,Stripe,7911,6509,,Chase,0,null,,,No,,0.0121,0.0121,70.07,€53.61,USD 46540.75,34079.28 USD,United States,null,,
PAY00005310,PAY00005310,ORD0001386,ORD0001386,,CUST000028,"February 08, 2022",03-05-2020,8556.28 USD,USD 11892.33,€,GBP,Credit Card,Credit Card,TXNV6DAM7EWLJIC,TXN2037570656,Failed,Completed,,Stripe,5160,1835,Chase,BofA,€3204.16,null,2022-02-12,2022-02-12,false,,0.0382,0.0382,54.79,78.14,$383.28,$3108.14,USA,DE,,
PAY00005311,PAY00005311,ORD0002331,ORD0002331,CUST001698,CUST001698,12/15/2020,03/29/2022,21073.11,17884.47,GBP,EUR,Credit Card,ACH,TXN8MQ0P8UNIVDB,TXN7853657647,pending,Refunded,Manual,Square,9135,8551,Barclays,Wells Fargo,0,0,,,0,0,0.7728,,56.04,€7.48,21704.52,$19952.99,usa,DE,∑ special,
PAY00005312,PAY00005312,ORD0004478,ORD0004478,CUST001440,CUST001440,2023/02/01,2021-03-28,17539.72,€21059.35,JPY,,paypal,Wire,TXNQMHWTK7D73CZ,TXN3386648339,Failed,Failed,N/A,NULL,4129,5308,,BofA,null,0,,null,false,false,0.1069,0.1069,$36.66,14.43,45117.9,€41674.74,usa,NaN,Flagged,
PAY00005313,PAY00005313,ORD9230903,ORD9230903,N/A,CUST001722,2022/02/10,"January 22, 2022",£32988.76,45679.21,EUR,GBP,debit,PayPal,TXNVX040HWT9W3W,TXN1395773023,Pending,Pending,Braintree,Square,4025,7672,Citi,Wells Fargo,0,0,,,false,false,0.7821,0.7821,3.69 USD,NaN,€72.99,25069.66,United States,N/A,Flagged,
PAY00005314,PAY00005314,ORD0000516,ORD0000516,CUST001056,CUST001056,2021/07/23,11/02/2020,40544.14,-13208.76,USD,GBP,crypto,ACH,TXN4KP6Y2XECQZO,TXN7001980824,refunded,NULL,STRIPE,Stripe,3455,7766,HSBC,BofA,,3198.47,02/18/2022,2022-02-18,false,false,0.4422,0.4422,$74.22,38.79,USD 13647.38,null,United States of America,US,Manual review,
PAY00005315,PAY00005315,ORD0000633,ORD0000633,CUST001541,CUST001541,180723,"July 06, 2022",8571.47,30796.1 USD,N/A,GBP,PayPal,Wire,TXN7G8QG6VIXIAF,TXN5883925158,FAILED,Completed,PayPal,Square,2386,6164,Citi,BofA,0,0,,,false,false,NULL,null,28.78,€9.19,36903.48,£13892.34,United States of America,GB,,
PAY00005316,PAY00005316,ORD9945443,ORD9945443,CUST001235,CUST001235,2021-03-05,09/27/2020,USD 11637.21,"$9,545.08",EUR,EUR,NULL,PayPal,TXNZRFKLN2O18V5,TXN3065236580,failed,Completed,Authorize.net,Square,1355,7442,N/A,Wells Fargo,€7175.44,$4745.38,2022-09-30,2022-09-30,No,No,0.1372,0.1372,€40.82,81.52,£45971.13,€15932.71,usa,DE,,NULL
PAY00005317,PAY00005317,ORD0001445,ORD0001445,CUST000385,CUST000385,NULL,04/18/2020,£1266.26,£12011.26,EUR,EUR,wire,null,TXNG6DCJ180WEJD,TXN1546050492,COMPLETED,Pending,PayPal,Stripe,9980,7753,Barclays,Chase,0,0,,,N,N,0.2067,0.2067,51.49,TBD,"$20,797.75",$4822.97,United States,JP,Auto-processed,
PAY00005318,PAY00005318,ORD0002739,ORD0002739,CUST000369,CUST000369,"April 12, 2023",02/15/2020,€40682.07,€4210.69,GBP,EUR,ACH,PayPal,TXNZUXZREIYFPS3,TXN7245271594,Refunded,Pending,Stripe,Square,6473,3321,,Chase,0,0,,,false,false,0.228,0.228,28.16,87.39,USD 2148.94,$6894.84,United States of America,FR,,
PAY00005319,PAY00005319,ORD0004193,ORD0004193,CUST001329,CUST001329,2022-08-26,25-05-2021,€46311.02,$15806.61,€,EUR,paypal,PayPal,TXNBGY8TO6K66XA,TXN1391784983,Pending,NaN,Braintree,,1387,1626,,Wells Fargo,0,0,,,false,false,0.2339,0.2339,$48.91,$55.68,"$16,173.51",€48882.85,USA,JP,Auto-processed,
PAY00005320,PAY00005320,ORD0002797,ORD0002797,CUST001412,CUST001412,01/27/2021,2023-01-26,16439.22,11685.75,$,NaN,debit,ACH,TXNBNYCCA2NBRBE,TXN4321954631,refunded,Failed,Stripe,Stripe,7668,5421,Barclays,BofA,,0,,,false,false,0.9119,0.9119,$27.22,€88.01,47075.33 USD,"$44,905.10",United States,FR,<b>note</b>,
PAY00005321,PAY00005321,ORD0002476,ORD0002476,CUST001282,CUST001282,,"November 16, 2022",2101.98 USD,20973.12,INR,EUR,credit_card,Credit Card,TXN29J7QX7SWFZM,TXN3081179239,Pending,Refunded,PayPal,Stripe,7628,6128,NULL,Chase,0,0,,,0,,0.2111,0.2111,€53.05,$19.99,10935.69,"$18,005.94",United States,JP,∑ special,
PAY00005322,PAY00005322,ORD9001818,ORD9001818,CUST000771,CUST000771,250623,2021/02/28,€4798.85,NaN,USD,EUR,paypal,Wire,TXNX1B4O99KLRI3,TXN4696711118,chargeback,Completed,Authorize.net,Square,hidden,3971,Citi,Chase,0,0,,,0,0,0.0161,0.0161,£17.39,£88.46,48696.15,USD 23461.66,U.S.A,GB,∑ special,
PAY00005323,PAY00005323,ORD0003976,,CUST001320,CUST001320,2021-11-15,25-02-2020,1777.85,null,€,GBP,crypto,PayPal,TXNU305VTQMBFIQ,TXN1483330082,Completed,Refunded,Square,Stripe,7676,8637,,BofA,0,0,,,false,false,0.341,0.341,N/A,€68.38,€42057.18,15267.46,United States of America,IN,Manual review,
PAY00005324,PAY00005324,ORD0000013,ORD0000013,CUST001818,CUST001818,"June 11, 2020",2020-10-17,6861.11,null,usd,EUR,credit_card,ACH,TXN4N82DQY4JLZ4,TXN3361630508,failed,Completed,Manual,Square,5726,1595,N/A,Wells Fargo,0,0,,,false,false,0.5246,0.5246,USD 94.87,43.58,$11160.16,-25259.89,US,DE,∑ special,
PAY00005325,,ORD0001777,ORD0001777,CUST001430,CUST001430,2020/03/07,01-02-2021,35916.85,€35099.58,JPY,USD,,ACH,TXNFV8XUMXHFZUG,TXN0194068640,chargeback,Pending,Square,Stripe,6347,4706,N/A,BofA,0,0,,,false,false,0.766,0.766,€12.46,46.95,6845.46 USD,"$46,414.69",usa,IN,<b>note</b>,
PAY00005326,PAY00005326,ORD0004889,ORD0004889,CUST001149,,08-01-2023,N/A,£37384.13,42734.14,USD,USD,BTC,Credit Card,TXNZN25H8JML4RM,TXN7495194847,chargeback,Failed,PayPal,Square,hidden,6368,Citi,Chase,0,NaN,,,No,No,0.9016,0.9016,57.66,$79.23,41078.9,44539.29,USA,DE,,
PAY00005327,PAY00005327,,ORD0002244,CUST000342,CUST000342,10/21/2022,100522,5812.93,47298.47,usd,USD,PayPal,Wire,TXNG8N5T9WJ3D6T,TXN1362091891,chargeback,Failed,,PayPal,5912,5242,,Wells Fargo,0,0,,,No,No,0.7804,0.7804,£13.06,,NaN,$28201.46,United States,IN,Manual review,
PAY00005328,PAY00005328,ORD0000227,ORD0000227,CUST001787,CUST001787,2022/03/05,120320,6901.93 USD,12643.6,null,EUR,ACH,Credit Card,TXNMO0ONDSGR89C,TXN7169707226,Pending,Completed,STRIPE,PayPal,6264,7408,,Chase,0,0,,,false,false,0.7168,0.7168,25.06,-55.44,£4190.23,$39993.43,United States,DE,<b>note</b>,
PAY00005329,PAY00005329,null,ORD0000662,CUST001388,CUST001388,23-12-2023,"February 09, 2022",9358.64,$21522.41,INR,USD,paypal,PayPal,TXNL4PZNRPOFD5S,TXN9520897881,null,Completed,STRIPE,Stripe,9724,1336,BofA,BofA,0,0,,,false,false,high,high,13.37,€9.28,£23557.14,"$19,380.46",U.S.A,GB,Auto-processed,
PAY00005330,PAY00005330,NaN,ORD0000201,CUST001869,CUST001869,2022/01/31,2023/08/29,$11666.87,$14956.99,€,GBP,,PayPal,TXNDOYZ5BYCOA4Y,TXN1403544700,Completed,Completed,Stripe,Stripe,,6792,Chase,,0,0,,,0,0,0.242,0.242,97.52 USD,£80.0,39418.0 USD,13298.14,US,US,,
PAY00005331,PAY00005331,ORD0001558,ORD0001558,CUST001135,CUST001135,130620,110521,$49643.42,4280.59 USD,€,GBP,ACH,PayPal,TXNDZLPY2RXSWHL,TXN0805288415,pending,Refunded,STRIPE,Stripe,3236,4483,Citi,Wells Fargo,,0,,,0,0,0.4612,N/A,$94.96,$56.97,USD 13207.42,4773.53,usa,US,Flagged,
PAY00003965,NaN,ORD0002459,ORD0002459,CUST000638,CUST000638,"November 18, 2022",10/17/2022,,USD 47872.29,€,GBP,wire,,TXNQAL9EU8R3BF3,TXN3323101784,refunded,Pending,stripe,PayPal,6587,3848,NULL,Chase,0,0,,,False,False,0.4512,,USD 6.11,39.77,NULL,£13114.04,,GB,Flagged,
PAY00005333,PAY00005333,ORD0001355,ORD0001355,CUST001006,CUST001006,150720,2020-10-18,9790.88,3723.28 USD,GBP,USD,BTC,PayPal,TXNA11X7XEM6ABE,TXN0851532553,Refunded,Failed,Adyen,Square,8813,5122,Citi,BofA,0,0,,,No,No,0.8367,0.8367,€61.9,$21.77,$22698.31,TBD,U.S.A,GB,∑ special,
PAY00005334,PAY00005334,ORD0000498,ORD0000498,CUST001622,CUST001622,08/20/2020,15-05-2020,49713.01 USD,"$31,635.31",usd,EUR,BTC,ACH,TXN34V9NMEGGS6T,TXN3865934804,COMPLETED,Completed,PayPal,Square,4313,8523,Barclays,Wells Fargo,0,0,,,false,false,0.4842,0.4842,53.56,2.55,46589.3,$995.06,U.S.A,DE,<b>note</b>,
PAY00005335,PAY00005335,ORD0002282,ORD0002282,CUST001141,CUST001141,"June 23, 2022",null,7204.63,11396.79,JPY,GBP,NaN,ACH,TXN8N12FNT70CFK,TXN8175710000,COMPLETED,N/A,Authorize.net,PayPal,hidden,9346,N/A,BofA,10187.95,$446.97,10/05/2022,2022-10-05,False,False,0.8113,0.8113,$20.24,£32.69,$1130.06,4861.81,USA,GB,,
PAY00005336,PAY00005336,NULL,ORD0003434,CUST001822,CUST001822,06-04-2023,2021/09/23,$19813.08,26791.91,JPY,GBP,wire,Wire,TXNIYS272NW1ZOV,NaN,pending,Refunded,Square,PayPal,3225,8046,N/A,Chase,0,0,,,false,false,0.6722,0.6722,74.7,$31.74,$13008.37,£14918.8,U.S.A,DE,Auto-processed,
PAY00005337,PAY00005337,ORD0002482,ORD0002482,CUST000231,CUST000231,03/23/2022,021123,??,€12050.59,INR,USD,ACH,ACH,TXNP04FFDLHBKSW,TXN1405966000,FAILED,Failed,stripe,Stripe,7726,8873,N/A,BofA,0,0,,,False,False,0.0428,0.0428,$19.32,51.14,USD 40387.04,18210.69,United States of America,GB,Flagged,
PAY00005338,PAY00005338,ORD0003537,ORD0003537,CUST001477,CUST001477,2022-03-14,2020/08/13,N/A,USD 22721.95,JPY,EUR,wire,ACH,TXN9GEIY6M5UM85,TXN7929161004,FAILED,Completed,Braintree,Stripe,6968,9464,,Wells Fargo,0,0,,,false,false,0.1426,0.1426,-294,71.5,"$21,002.40",€1454.9,US,US,Flagged,
PAY00005339,PAY00005339,ORD0001545,ORD0001545,CUST001780,CUST001780,2023-11-07,"August 10, 2022",£34610.19,"$7,311.04",$,USD,BTC,ACH,TXN0YN6LIZZN3XS,,completed,Failed,Square,Square,hidden,8775,Wells Fargo,Wells Fargo,0,0,,N/A,no,no,0.5594,0.5594,39.43,92.48 USD,USD 12808.26,17654.99 USD,USA,N/A,Auto-processed,
PAY00005340,PAY00005340,ORD0004256,ORD0004256,CUST001565,CUST001565,2021/01/16,2021-11-22,$33794.26,2100.95,$,EUR,cash,Wire,TXNDFCG3Q5L50YK,TXN8962484888,failed,Failed,STRIPE,Stripe,5341,8381,N/A,Chase,0,0,,,false,false,N/A,0.0431,41.95,£41.07,NaN,N/A,USA,,Flagged,
PAY00005341,PAY00005341,ORD0000470,ORD0000470,CUST000322,CUST000322,28-05-2021,"December 02, 2021",USD 39116.75,£9325.78,EUR,USD,BTC,ACH,TXNMDX9Y673JRXB,TXN7535775375,pending,,Adyen,Square,8965,7379,HSBC,Chase,0,0,,,0,0,0.8151,0.8151,86.95,40.61 USD,38328.33,??,United States of America,GB,Flagged,
PAY00005342,PAY00005342,null,ORD0000738,CUST001528,CUST001528,05/31/2022,NULL,17715.96,19228.34,$,USD,paypal,ACH,TXNVCGY8FIWQH37,TXN1806462328,Pending,Completed,null,Square,8219,5303,BofA,Chase,7006.18,??,2022-07-09,2022-07-09,false,false,NULL,0.3738,16.41,USD 97.72,30962.28,46357.36,U.S.A,JP,<b>note</b>,
PAY00005343,PAY00005343,ORD0002145,ORD0002145,CUST001328,CUST001328,14-12-2023,140421,$23972.95,£25822.39,JPY,GBP,cash,Wire,TXNLAMCIDYONOR5,TXN7587584713,Refunded,,Braintree,Stripe,4242,7217,N/A,Wells Fargo,0,0,,,NULL,0,0.1887,null,98.63,4.01,4446.06,28154.55,United States,IN,Flagged,
PAY00005344,null,ORD0000620,ORD0000620,CUST000072,CUST000072,NULL,2023/09/04,USD 30800.28,USD 47879.5,JPY,USD,Credit Card,Credit Card,NULL,TXN1399027396,refunded,Failed,Square,Stripe,6369,9476,Barclays,Chase,0,0,,,No,No,0.5513,0.5513,71.36 USD,€35.33,USD 2543.24,€26055.73,usa,US,,
PAY00005345,PAY00005345,ORD0004456,ORD0004456,CUST000903,CUST000903,030820,12-11-2022,19301.85,USD 20736.34,INR,EUR,BTC,PayPal,TXNRSSMRHPNKDIM,TXN2320864189,completed,Pending,Braintree,Stripe,7669,7969,NULL,Chase,0,0,,,No,No,0.5313,N/A,N/A,£41.1,"$36,702.62",£44195.63,U.S.A,US,∑ special,
PAY00005346,PAY00005346,ORD0000338,ORD0000338,CUST000162,CUST000162,11/18/2023,2023-10-23,N/A,$39637.69,JPY,GBP,Credit Card,ACH,TXNUOOC4XTBSE7T,TXN4487366696,Failed,Failed,stripe,PayPal,3726,7781,Chase,Chase,657.02,USD 538.48,2023-12-27,2023-12-27,N/A,false,0.7245,0.7245,N/A,USD 22.84,"$25,014.43",??,USA,IN,Auto-processed,
PAY00005347,PAY00005347,ORD0004762,ORD0004762,CUST000744,CUST000744,2023/08/07,180121,40687.73 USD,NaN,EUR,GBP,crypto,Wire,TXNSSHB1IT47QAI,TXN0641732906,refunded,Failed,Square,Stripe,4775,1067,HSBC,BofA,0,0,,,False,False,0.3537,0.3537,66.29,TBD,12161.3 USD,€2809.35,United States of America,FR,Manual review,
PAY00005348,PAY00005348,ORD0000914,ORD0000914,CUST000475,CUST000475,180620,100820,"$49,990.52",$44470.5,usd,EUR,NULL,NaN,TXN5D2EEI3IIU8H,TXN1622347129,COMPLETED,Completed,stripe,PayPal,2278,7591,Wells Fargo,BofA,0,0,,,false,false,0.5754,0.5754,£97.0,-2847,$20102.32,15501.0,usa,IN,Manual review,
PAY00000263,,ORD0003910,ORD0003910,CUST000236,CUST000236,04/27/2023,08/30/2022,34067.07,17435.93 USD,$,GBP,,Wire,TXNVCZQD3RBP2WL,TXN7634444386,failed,Pending,stripe,Square,5658,8788,HSBC,Chase,0,0,NaN,,false,false,0.2507,0.2507,€55.81,26.79,29758.45,13183.61 USD,USA,JP,Auto-processed,
PAY00005350,PAY00005350,ORD0001786,ORD0001786,CUST000941,CUST000941,270122,22-01-2021,45488.86,$29910.85,INR,GBP,Credit Card,Credit Card,TXNR8F6TTUF7VZE,TXN3721454171,Refunded,Pending,Stripe,NaN,2175,7022,Chase,Wells Fargo,0,0,,,0,0,0.7709,0.7709,78.47 USD,€1.39,27044.04,USD 27516.18,U.S.A,JP,Flagged,
PAY00005351,PAY00005351,ORD0003960,ORD0003960,CUST001787,CUST001787,16-02-2023,140323,£41893.37,£296.65,null,GBP,BTC,N/A,null,TXN0603217039,FAILED,Failed,stripe,Square,3482,9894,Chase,BofA,0,0,,,False,False,0.0396,0.0396,$10.04,75.63,USD 17341.04,23065.52,United States of America,FR,<b>note</b>,
PAY00005352,PAY00005352,ORD0003730,ORD0003730,CUST001301,CUST001301,"June 22, 2023",2022/12/25,42634.94,USD 4100.12,USD,EUR,ACH,ACH,TXN254Z5XGHS1ZK,TXN0866388982,Refunded,Pending,Manual,PayPal,6048,7144,Wells Fargo,Wells Fargo,0,0,,,False,False,0.6594,0.6594,$70.20,$9.06,34789.22,38170.49 USD,U.S.A,US,,
PAY00005353,PAY00005353,ORD0002080,ORD0002080,CUST000558,CUST000558,2022/02/26,06/16/2022,€38078.25,£24924.11,usd,EUR,paypal,PayPal,TXNDM1UPHXWNF4B,TXN0151730650,N/A,Failed,Adyen,Stripe,7724,3801,HSBC,BofA,0,0,,,true,true,0.9291,0.9291,£39.84,36.25 USD,37300.98 USD,$18150.67,U.S.A,GB,Auto-processed,
PAY00005354,PAY00005354,ORD0000735,ORD0000735,CUST000579,NULL,2022-07-28,"March 22, 2023","$5,283.67",9240.75,€,NULL,credit_card,Credit Card,TXN04NKNBST9T5S,TXN5270605275,Pending,Failed,Braintree,PayPal,null,9614,Citi,Wells Fargo,0,0,,null,False,False,0.5258,0.5258,15.36 USD,€30.35,"$26,282.96",€40830.85,US,GB,Auto-processed,
PAY00005355,PAY00005355,ORD0003204,ORD0003204,CUST001958,CUST001958,2022-05-11,250620,31035.36 USD,£5576.05,€,EUR,cash,Wire,TXNFH78109JOWFP,TXN9615453910,completed,null,Braintree,PayPal,1955,6937,,Chase,0,0,,null,No,No,0.1129,0.1129,72.06,56.3 USD,20721.93 USD,USD 32932.38,usa,DE,∑ special,
PAY00005356,PAY00005356,ORD0003976,ORD0003976,CUST000629,CUST000629,2020/08/12,2023/11/05,49827.55,£17237.22,€,GBP,debit,ACH,TXNG7BKHBAMOA7A,TXN1840331361,FAILED,Completed,stripe,Square,1645,7992,N/A,NaN,0,0,,,N/A,0,0.5478,0.5478,USD 81.64,£25.67,€8264.84,32663.85,US,JP,∑ special,
PAY00005357,PAY00005357,ORD0000011,ORD0000011,CUST001973,CUST001973,270123,2020-06-11,"$5,643.18",€34424.84,,USD,PayPal,Credit Card,TXNTH0H0DHQXHRM,TXN8215302350,null,Pending,Manual,Stripe,6942,5412,,Wells Fargo,0,0,,,False,False,0.8504,0.8504,-26.6,£4.92,"$17,759.20","$18,622.36",US,US,Flagged,
PAY00005358,PAY00005358,ORD0003213,ORD0003213,CUST001636,CUST001636,060822,08/18/2022,$2056.18,16985.66,JPY,USD,ACH,NaN,TXNX3W6XG4B804H,TXN9474727381,Refunded,Failed,STRIPE,Stripe,6076,3293,BofA,BofA,€11375.85,,04/07/2020,2020-04-07,false,false,0.8604,0.8604,95.92 USD,USD 23.15,-9530,33116.11,United States,FR,null,
PAY00005359,PAY00005359,ORD0000860,ORD0000860,CUST001943,CUST001943,2022/02/18,03/16/2020,£49642.23,10615.53,USD,GBP,NaN,ACH,TXNZJN74U5FCCAN,TXN2963168785,pending,Pending,NaN,PayPal,7648,2396,N/A,Wells Fargo,USD 362.3,$8395.7,01/04/2023,2023-01-04,0,,0.701,0.701,$0.47,$12.73,USD 47728.78,23496.08 USD,United States,US,<b>note</b>,
PAY00005360,N/A,ORD0004996,ORD0004996,CUST001971,CUST001971,2020/05/27,"October 18, 2022",$42487.07,€45376.17,JPY,USD,debit,ACH,TXNSB6O8PRW9FW3,,pending,null,Authorize.net,Stripe,NaN,2370,HSBC,Chase,null,0,,,0,0,0.4168,0.4168,$99.46,98.08,£4450.42,251.1,US,FR,Flagged,
PAY00005361,N/A,ORD0004596,ORD0004596,CUST001784,CUST001784,2021-04-20,06/22/2023,$45265.9,"$38,324.05",€,USD,Credit Card,Credit Card,TXNVWOII9TXI78P,TXN3500798498,Pending,Pending,Braintree,Square,****,2938,Citi,Wells Fargo,0,0,,,0,0,0.1204,0.1204,$50.95,$68.7,7991.77,£14824.46,United States of America,US,Manual review,
PAY00005362,PAY00005362,ORD0003274,ORD0003274,CUST000495,CUST000495,02/02/2023,190522,£48536.54,"$14,861.89",INR,USD,Credit Card,PayPal,TXN56PMBFUPBQAG,TXN0498073135,failed,Refunded,Adyen,Stripe,6264,8754,Citi,BofA,0,0,,,False,False,0.3145,0.3145,USD 40.42,N/A,$35364.37,11123.97,usa,IN,<b>note</b>,
PAY00005363,PAY00005363,ORD0004179,ORD0004179,CUST000950,,25-04-2021,2020-06-22,€46646.29,25211.91 USD,GBP,USD,paypal,ACH,TXNMTJ2SBO1P4MV,TXN4772906468,Refunded,Failed,Stripe,Square,6447,2519,HSBC,Wells Fargo,0,0,,,N/A,false,0.6028,0.6028,98.34,£65.19,15760.83,30589.37,null,,<b>note</b>,
PAY00005364,PAY00005364,ORD0003709,ORD0003709,CUST000357,CUST000357,2020/12/30,061120,32090.72 USD,13242.16,null,USD,paypal,ACH,TXNRJI3B3301P8Z,TXN4928157542,NULL,Pending,STRIPE,N/A,3472,8687,Wells Fargo,Wells Fargo,0,0,,,No,No,NULL,0.7643,USD 97.09,-59.76,18617.75 USD,29388.1,US,DE,Flagged,
